dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;8,0000;4,0000;131,0000;17,0000;0,6667;0,3200;0,4324;0,6452;0,3684
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;8,0000;6,0000;129,0000;17,0000;0,5714;0,3200;0,4103;0,6378;0,3357
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;8,0000;3,0000;132,0000;17,0000;0,7273;0,3200;0,4444;0,8753;0,3858
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;8,0000;7,0000;128,0000;17,0000;0,5333;0,3200;0,4000;0,8179;0,3204
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;7,0000;2,0000;133,0000;18,0000;0,7778;0,2800;0,4118;0,8764;0,3587
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;11,0000;9,0000;126,0000;14,0000;0,5500;0,4400;0,4889;0,8160;0,4065
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;5,0000;2,0000;133,0000;20,0000;0,7143;0,2000;0,3125;0,5926;0,2621
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;11,0000;8,0000;127,0000;14,0000;0,5789;0,4400;0,5000;0,6904;0,4220
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;8,0000;4,0000;131,0000;17,0000;0,6667;0,3200;0,4324;0,8676;0,3684
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;8,0000;7,0000;128,0000;17,0000;0,5333;0,3200;0,4000;0,8110;0,3204
BOOKKEEPER;4;34,85;15,63;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;16,0000;119,0000;16,0000;0,3600;0,3600;0,3600;0,6919;0,2415
BOOKKEEPER;4;34,85;15,63;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;16,0000;14,0000;121,0000;9,0000;0,5333;0,6400;0,5818;0,8698;0,4959
BOOKKEEPER;4;34,85;15,63;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;16,0000;119,0000;16,0000;0,3600;0,3600;0,3600;0,6207;0,2415
BOOKKEEPER;4;34,85;15,63;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;16,0000;14,0000;121,0000;9,0000;0,5333;0,6400;0,5818;0,7681;0,4959
BOOKKEEPER;4;34,85;15,63;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;9,0000;16,0000;119,0000;16,0000;0,3600;0,3600;0,3600;0,6919;0,2415
BOOKKEEPER;4;34,85;15,63;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;16,0000;14,0000;121,0000;9,0000;0,5333;0,6400;0,5818;0,8698;0,4959
BOOKKEEPER;4;34,85;15,63;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;7,0000;10,0000;125,0000;18,0000;0,4118;0,2800;0,3333;0,5887;0,2368
BOOKKEEPER;4;34,85;15,63;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;17,0000;15,0000;120,0000;8,0000;0,5313;0,6800;0,5965;0,8708;0,5106
BOOKKEEPER;4;34,85;15,63;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;10,0000;125,0000;18,0000;0,4118;0,2800;0,3333;0,6030;0,2368
BOOKKEEPER;4;34,85;15,63;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;17,0000;15,0000;120,0000;8,0000;0,5313;0,6800;0,5965;0,7844;0,5106
BOOKKEEPER;4;34,85;15,63;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;6,0000;5,0000;130,0000;19,0000;0,5455;0,2400;0,3333;0,6612;0,2630
BOOKKEEPER;4;34,85;15,63;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;8,0000;5,0000;130,0000;17,0000;0,6154;0,3200;0,4211;0,7393;0,3517
BOOKKEEPER;4;34,85;15,63;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;16,0000;119,0000;16,0000;0,3600;0,3600;0,3600;0,6424;0,2415
BOOKKEEPER;4;34,85;15,63;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;17,0000;18,0000;117,0000;8,0000;0,4857;0,6800;0,5667;0,8191;0,4701
BOOKKEEPER;4;34,85;15,63;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;16,0000;119,0000;16,0000;0,3600;0,3600;0,3600;0,6207;0,2415
BOOKKEEPER;4;34,85;15,63;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;17,0000;18,0000;117,0000;8,0000;0,4857;0,6800;0,5667;0,7733;0,4701
BOOKKEEPER;4;34,85;15,63;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;12,0000;10,0000;125,0000;13,0000;0,5455;0,4800;0,5106;0,7049;0,4268
BOOKKEEPER;4;34,85;15,63;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;13,0000;7,0000;128,0000;12,0000;0,6500;0,5200;0,5778;0,7252;0,5097
BOOKKEEPER;4;34,85;15,63;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;9,0000;16,0000;119,0000;16,0000;0,3600;0,3600;0,3600;0,6919;0,2415
BOOKKEEPER;4;34,85;15,63;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;16,0000;14,0000;121,0000;9,0000;0,5333;0,6400;0,5818;0,8698;0,4959
BOOKKEEPER;4;34,85;15,63;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;16,0000;119,0000;16,0000;0,3600;0,3600;0,3600;0,6207;0,2415
BOOKKEEPER;4;34,85;15,63;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;16,0000;14,0000;121,0000;9,0000;0,5333;0,6400;0,5818;0,7681;0,4959
BOOKKEEPER;4;34,85;15,63;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;6,0000;5,0000;130,0000;19,0000;0,5455;0,2400;0,3333;0,5425;0,2630
BOOKKEEPER;4;34,85;15,63;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;8,0000;6,0000;129,0000;17,0000;0,5714;0,3200;0,4103;0,7476;0,3357
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;2,0000;149,0000;10,0000;0,8182;0,4737;0,6000;0,9577;0,5643
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;10,0000;9,0000;142,0000;9,0000;0,5263;0,5263;0,5263;0,9333;0,4667
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;151,0000;19,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;0,0000;151,0000;19,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;1,0000;0,0000;151,0000;18,0000;1,0000;0,0526;0,1000;0,9686;0,0898
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;1,0000;0,0000;151,0000;18,0000;1,0000;0,0526;0,1000;0,9531;0,0898
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;4,0000;147,0000;10,0000;0,6923;0,4737;0,5625;0,9528;0,5188
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;15,0000;15,0000;136,0000;4,0000;0,5000;0,7895;0,6122;0,9373;0,5508
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;151,0000;19,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;2,0000;149,0000;16,0000;0,6000;0,1579;0,2500;0,5723;0,2134
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;1,0000;150,0000;17,0000;0,6667;0,1053;0,1818;0,9667;0,1561
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;5,0000;4,0000;147,0000;14,0000;0,5556;0,2632;0,3571;0,9303;0,3074
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;12,0000;8,0000;143,0000;7,0000;0,6000;0,6316;0,6154;0,9561;0,5656
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;15,0000;22,0000;129,0000;4,0000;0,4054;0,7895;0,5357;0,9284;0,4553
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;151,0000;19,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;1,0000;150,0000;15,0000;0,8000;0,2105;0,3333;0,6020;0,3008
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;13,0000;6,0000;145,0000;6,0000;0,6842;0,6842;0,6842;0,9699;0,6445
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;19,0000;21,0000;130,0000;0,0000;0,4750;1,0000;0,6441;0,9716;0,5805
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;10,0000;5,0000;146,0000;9,0000;0,6667;0,5263;0,5882;0,9505;0,5432
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;11,0000;14,0000;137,0000;8,0000;0,4400;0,5789;0,5000;0,9256;0,4273
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;0,0000;151,0000;18,0000;1,0000;0,0526;0,1000;0,5263;0,0898
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;1,0000;150,0000;16,0000;0,7500;0,1579;0,2609;0,5756;0,2310
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;151,0000;17,0000;1,0000;0,1053;0,1905;0,9700;0,1729
BOOKKEEPER;5;31,76;11,18;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;3,0000;0,0000;151,0000;16,0000;1,0000;0,1579;0,2727;0,9336;0,2499
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;4,0000;2,0000;149,0000;15,0000;0,6667;0,2105;0,3200;0,8761;0,2815
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;7,0000;4,0000;147,0000;12,0000;0,6364;0,3684;0,4667;0,8705;0,4191
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;2,0000;149,0000;16,0000;0,6000;0,1579;0,2500;0,5723;0,2134
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;3,0000;148,0000;13,0000;0,6667;0,3158;0,4286;0,6480;0,3843
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;3,0000;2,0000;149,0000;16,0000;0,6000;0,1579;0,2500;0,8761;0,2134
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;6,0000;3,0000;148,0000;13,0000;0,6667;0,3158;0,4286;0,8705;0,3843
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;3,0000;2,0000;149,0000;16,0000;0,6000;0,1579;0,2500;0,8817;0,2134
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;7,0000;8,0000;143,0000;12,0000;0,4667;0,3684;0,4118;0,8726;0,3474
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;2,0000;149,0000;18,0000;0,3333;0,0526;0,0909;0,5197;0,0623
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,6677;0,3997
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;6,0000;3,0000;148,0000;13,0000;0,6667;0,3158;0,4286;0,8942;0,3843
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;8,0000;13,0000;138,0000;11,0000;0,3810;0,4211;0,4000;0,8820;0,3202
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;4,0000;2,0000;149,0000;15,0000;0,6667;0,2105;0,3200;0,8782;0,2815
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;7,0000;6,0000;145,0000;12,0000;0,5385;0,3684;0,4375;0,8719;0,3813
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;2,0000;149,0000;17,0000;0,5000;0,1053;0,1739;0,5460;0,1405
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;5,0000;146,0000;13,0000;0,5455;0,3158;0,4000;0,6413;0,3464
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;8,0000;8,0000;143,0000;11,0000;0,5000;0,4211;0,4571;0,8853;0,3954
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;13,0000;24,0000;127,0000;6,0000;0,3514;0,6842;0,4643;0,8416;0,3715
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;4,0000;2,0000;149,0000;15,0000;0,6667;0,2105;0,3200;0,8677;0,2815
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,8601;0,3997
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;4,0000;2,0000;149,0000;15,0000;0,6667;0,2105;0,3200;0,5986;0,2815
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;3,0000;148,0000;13,0000;0,6667;0,3158;0,4286;0,6480;0,3843
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;6,0000;3,0000;148,0000;13,0000;0,6667;0,3158;0,4286;0,8813;0,3843
BOOKKEEPER;5;31,76;11,18;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;8,0000;5,0000;146,0000;11,0000;0,6154;0,4211;0,5000;0,8796;0,4501
BOOKKEEPER;5;31,76;11,18;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,7262;0,3997
BOOKKEEPER;5;31,76;11,18;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;9,0000;6,0000;145,0000;10,0000;0,6000;0,4737;0,5294;0,7710;0,4779
BOOKKEEPER;5;31,76;11,18;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,6677;0,3997
BOOKKEEPER;5;31,76;11,18;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;6,0000;145,0000;10,0000;0,6000;0,4737;0,5294;0,7170;0,4779
BOOKKEEPER;5;31,76;11,18;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,7262;0,3997
BOOKKEEPER;5;31,76;11,18;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;9,0000;6,0000;145,0000;10,0000;0,6000;0,4737;0,5294;0,7710;0,4779
BOOKKEEPER;5;31,76;11,18;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,6215;0,3997
BOOKKEEPER;5;31,76;11,18;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;14,0000;9,0000;142,0000;5,0000;0,6087;0,7368;0,6667;0,8857;0,6202
BOOKKEEPER;5;31,76;11,18;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,6677;0,3997
BOOKKEEPER;5;31,76;11,18;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;14,0000;9,0000;142,0000;5,0000;0,6087;0,7368;0,6667;0,8386;0,6202
BOOKKEEPER;5;31,76;11,18;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;151,0000;17,0000;1,0000;0,1053;0,1905;0,4916;0,1729
BOOKKEEPER;5;31,76;11,18;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;8,0000;1,0000;150,0000;11,0000;0,8889;0,4211;0,5714;0,7363;0,5383
BOOKKEEPER;5;31,76;11,18;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;10,0000;7,0000;144,0000;9,0000;0,5882;0,5263;0,5556;0,7494;0,5031
BOOKKEEPER;5;31,76;11,18;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;15,0000;11,0000;140,0000;4,0000;0,5769;0,7895;0,6667;0,8653;0,6172
BOOKKEEPER;5;31,76;11,18;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;10,0000;7,0000;144,0000;9,0000;0,5882;0,5263;0,5556;0,7400;0,5031
BOOKKEEPER;5;31,76;11,18;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;15,0000;11,0000;140,0000;4,0000;0,5769;0,7895;0,6667;0,8583;0,6172
BOOKKEEPER;5;31,76;11,18;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;9,0000;7,0000;144,0000;10,0000;0,5625;0,4737;0,5143;0,7783;0,4590
BOOKKEEPER;5;31,76;11,18;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;14,0000;28,0000;123,0000;5,0000;0,3333;0,7368;0,4590;0,7766;0,3606
BOOKKEEPER;5;31,76;11,18;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,7262;0,3997
BOOKKEEPER;5;31,76;11,18;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;9,0000;12,0000;139,0000;10,0000;0,4286;0,4737;0,4500;0,7511;0,3769
BOOKKEEPER;5;31,76;11,18;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;5,0000;146,0000;12,0000;0,5833;0,3684;0,4516;0,6677;0,3997
BOOKKEEPER;5;31,76;11,18;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;12,0000;139,0000;10,0000;0,4286;0,4737;0,4500;0,6971;0,3769
BOOKKEEPER;5;31,76;11,18;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;151,0000;17,0000;1,0000;0,1053;0,1905;0,5493;0,1729
BOOKKEEPER;5;31,76;11,18;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;8,0000;5,0000;146,0000;11,0000;0,6154;0,4211;0,5000;0,8416;0,4501
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;64,0000;75,0000;188,0000;14,0000;0,4604;0,8205;0,5899;0,8661;0,4199
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;64,0000;79,0000;184,0000;14,0000;0,4476;0,8205;0,5792;0,8580;0,4022
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;17,0000;3,0000;260,0000;61,0000;0,8500;0,2179;0,3469;0,6033;0,2797
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;17,0000;3,0000;260,0000;61,0000;0,8500;0,2179;0,3469;0,6033;0,2797
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;26,0000;11,0000;252,0000;52,0000;0,7027;0,3333;0,4522;0,8775;0,3576
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;30,0000;19,0000;244,0000;48,0000;0,6122;0,3846;0,4724;0,8530;0,3594
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;74,0000;89,0000;174,0000;4,0000;0,4540;0,9487;0,6141;0,8284;0,4412
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;72,0000;114,0000;149,0000;6,0000;0,3871;0,9231;0,5455;0,8318;0,3293
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;13,0000;250,0000;52,0000;0,6667;0,3333;0,4444;0,6420;0,3445
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;24,0000;12,0000;251,0000;54,0000;0,6667;0,3077;0,4211;0,6310;0,3233
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;35,0000;19,0000;244,0000;43,0000;0,6481;0,4487;0,5303;0,8531;0,4222
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;29,0000;26,0000;237,0000;49,0000;0,5273;0,3718;0,4361;0,7851;0,3045
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;77,0000;117,0000;146,0000;1,0000;0,3969;0,9872;0,5662;0,8337;0,3561
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;75,0000;133,0000;130,0000;3,0000;0,3606;0,9615;0,5245;0,8570;0,2874
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;25,0000;15,0000;248,0000;53,0000;0,6250;0,3205;0,4237;0,6317;0,3180
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;35,0000;21,0000;242,0000;43,0000;0,6250;0,4487;0,5224;0,6844;0,4095
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;58,0000;139,0000;124,0000;20,0000;0,2944;0,7436;0,4218;0,7080;0,1400
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;48,0000;60,0000;203,0000;30,0000;0,4444;0,6154;0,5161;0,7680;0,3411
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;67,0000;76,0000;187,0000;11,0000;0,4685;0,8590;0,6063;0,8375;0,4408
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;69,0000;87,0000;176,0000;9,0000;0,4423;0,8846;0,5897;0,8465;0,4097
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;17,0000;7,0000;256,0000;61,0000;0,7083;0,2179;0,3333;0,5957;0,2529
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;17,0000;10,0000;253,0000;61,0000;0,6296;0,2179;0,3238;0,5900;0,2337
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;26,0000;14,0000;249,0000;52,0000;0,6500;0,3333;0,4407;0,8588;0,3380
BOOKKEEPER;6;28,76;22,87;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;29,0000;17,0000;246,0000;49,0000;0,6304;0,3718;0,4677;0,8131;0,3589
BOOKKEEPER;6;28,76;22,87;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;28,0000;26,0000;237,0000;50,0000;0,5185;0,3590;0,4242;0,7234;0,2917
