dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
OPENJPA;4;11,47;7,58;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;35,0000;20,0000;894,0000;40,0000;0,6364;0,4667;0,5385;0,9082;0,5068
OPENJPA;4;11,47;7,58;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;24,0000;41,0000;873,0000;51,0000;0,3692;0,3200;0,3429;0,6376;0,2931
OPENJPA;4;11,47;7,58;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;34,0000;19,0000;895,0000;41,0000;0,6415;0,4533;0,5313;0,7163;0,4998
OPENJPA;4;11,47;7,58;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;24,0000;41,0000;873,0000;51,0000;0,3692;0,3200;0,3429;0,7075;0,2931
OPENJPA;4;11,47;7,58;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;34,0000;19,0000;895,0000;41,0000;0,6415;0,4533;0,5313;0,9083;0,4998
OPENJPA;4;11,47;7,58;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;29,0000;43,0000;871,0000;46,0000;0,4028;0,3867;0,3946;0,7378;0,3460
OPENJPA;4;11,47;7,58;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;48,0000;75,0000;839,0000;27,0000;0,3902;0,6400;0,4848;0,8867;0,4313
OPENJPA;4;11,47;7,58;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;29,0000;43,0000;871,0000;46,0000;0,4028;0,3867;0,3946;0,6698;0,3460
OPENJPA;4;11,47;7,58;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;41,0000;35,0000;879,0000;34,0000;0,5395;0,5467;0,5430;0,7542;0,5053
OPENJPA;4;11,47;7,58;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;2,0000;912,0000;73,0000;0,5000;0,0267;0,0506;0,5260;0,0433
OPENJPA;4;11,47;7,58;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;13,0000;21,0000;893,0000;62,0000;0,3824;0,1733;0,2385;0,7673;0,2007
OPENJPA;4;11,47;7,58;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;40,0000;108,0000;806,0000;35,0000;0,2703;0,5333;0,3587;0,7191;0,2870
OPENJPA;4;11,47;7,58;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;53,0000;156,0000;758,0000;22,0000;0,2536;0,7067;0,3732;0,8288;0,2945
OPENJPA;4;11,47;7,58;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;40,0000;108,0000;806,0000;35,0000;0,2703;0,5333;0,3587;0,7076;0,2870
OPENJPA;4;11,47;7,58;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;53,0000;138,0000;776,0000;22,0000;0,2775;0,7067;0,3985;0,7778;0,3250
OPENJPA;4;11,47;7,58;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;45,0000;106,0000;808,0000;30,0000;0,2980;0,6000;0,3982;0,7408;0,3304
OPENJPA;4;11,47;7,58;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;51,0000;166,0000;748,0000;24,0000;0,2350;0,6800;0,3493;0,7479;0,2667
OPENJPA;4;11,47;7,58;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;26,0000;42,0000;872,0000;49,0000;0,3824;0,3467;0,3636;0,7173;0,3142
OPENJPA;4;11,47;7,58;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;37,0000;23,0000;891,0000;38,0000;0,6167;0,4933;0,5481;0,9143;0,5155
OPENJPA;4;11,47;7,58;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;42,0000;872,0000;49,0000;0,3824;0,3467;0,3636;0,6504;0,3142
OPENJPA;4;11,47;7,58;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;36,0000;19,0000;895,0000;39,0000;0,6545;0,4800;0,5538;0,7296;0,5233
OPENJPA;4;11,47;7,58;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;4,0000;1,0000;913,0000;71,0000;0,8000;0,0533;0,1000;0,5690;0,0914
OPENJPA;4;11,47;7,58;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;8,0000;11,0000;903,0000;67,0000;0,4211;0,1067;0,1702;0,8003;0,1440
OPENJPA;5;10,68;17,34;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;75,0000;68,0000;771,0000;101,0000;0,5245;0,4261;0,4702;0,8343;0,3727
OPENJPA;5;10,68;17,34;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;63,0000;51,0000;788,0000;113,0000;0,5526;0,3580;0,4345;0,8091;0,3452
OPENJPA;5;10,68;17,34;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;5,0000;0,0000;839,0000;171,0000;1,0000;0,0284;0,0552;0,5142;0,0461
OPENJPA;5;10,68;17,34;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;8,0000;8,0000;831,0000;168,0000;0,5000;0,0455;0,0833;0,5180;0,0561
OPENJPA;5;10,68;17,34;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;11,0000;4,0000;835,0000;165,0000;0,7333;0,0625;0,1152;0,8275;0,0904
OPENJPA;5;10,68;17,34;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;6,0000;3,0000;836,0000;170,0000;0,6667;0,0341;0,0649;0,8019;0,0488
OPENJPA;5;10,68;17,34;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;86,0000;83,0000;756,0000;90,0000;0,5089;0,4886;0,4986;0,8358;0,3959
OPENJPA;5;10,68;17,34;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;84,0000;115,0000;724,0000;92,0000;0,4221;0,4773;0,4480;0,7875;0,3235
OPENJPA;5;10,68;17,34;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;10,0000;829,0000;160,0000;0,6154;0,0909;0,1584;0,5395;0,1191
OPENJPA;5;10,68;17,34;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;33,0000;24,0000;815,0000;143,0000;0,5789;0,1875;0,2833;0,5794;0,2168
OPENJPA;5;10,68;17,34;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;13,0000;9,0000;830,0000;163,0000;0,5909;0,0739;0,1313;0,7553;0,0965
OPENJPA;5;10,68;17,34;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;14,0000;30,0000;809,0000;162,0000;0,3182;0,0795;0,1273;0,7022;0,0622
OPENJPA;5;10,68;17,34;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;124,0000;122,0000;717,0000;52,0000;0,5041;0,7045;0,5877;0,8463;0,4832
OPENJPA;5;10,68;17,34;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;118,0000;164,0000;675,0000;58,0000;0,4184;0,6705;0,5153;0,7798;0,3837
OPENJPA;5;10,68;17,34;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;49,0000;44,0000;795,0000;127,0000;0,5269;0,2784;0,3643;0,6130;0,2777
OPENJPA;5;10,68;17,34;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;52,0000;60,0000;779,0000;124,0000;0,4643;0,2955;0,3611;0,6120;0,2615
OPENJPA;5;10,68;17,34;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;126,0000;112,0000;727,0000;50,0000;0,5294;0,7159;0,6087;0,8492;0,5113
OPENJPA;5;10,68;17,34;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;129,0000;243,0000;596,0000;47,0000;0,3468;0,7330;0,4708;0,7965;0,3079
OPENJPA;5;10,68;17,34;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;93,0000;86,0000;753,0000;83,0000;0,5196;0,5284;0,5239;0,8323;0,4231
OPENJPA;5;10,68;17,34;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;66,0000;66,0000;773,0000;110,0000;0,5000;0,3750;0,4286;0,8011;0,3288
OPENJPA;5;10,68;17,34;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;19,0000;12,0000;827,0000;157,0000;0,6129;0,1080;0,1836;0,5468;0,1389
OPENJPA;5;10,68;17,34;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;29,0000;21,0000;818,0000;147,0000;0,5800;0,1648;0,2566;0,5699;0,1949
OPENJPA;5;10,68;17,34;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;28,0000;29,0000;810,0000;148,0000;0,4912;0,1591;0,2403;0,7930;0,1699
OPENJPA;5;10,68;17,34;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;23,0000;26,0000;813,0000;153,0000;0,4694;0,1307;0,2044;0,7200;0,1395
OPENJPA;5;10,68;17,34;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;31,0000;16,0000;823,0000;145,0000;0,6596;0,1761;0,2780;0,8316;0,2211
OPENJPA;5;10,68;17,34;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;43,0000;42,0000;797,0000;133,0000;0,5059;0,2443;0,3295;0,6699;0,2441
OPENJPA;5;10,68;17,34;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;28,0000;15,0000;824,0000;148,0000;0,6512;0,1591;0,2557;0,5706;0,2013
OPENJPA;5;10,68;17,34;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;34,0000;26,0000;813,0000;142,0000;0,5667;0,1932;0,2881;0,5811;0,2193
OPENJPA;5;10,68;17,34;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;28,0000;15,0000;824,0000;148,0000;0,6512;0,1591;0,2557;0,8316;0,2013
OPENJPA;5;10,68;17,34;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;34,0000;26,0000;813,0000;142,0000;0,5667;0,1932;0,2881;0,6699;0,2193
OPENJPA;5;10,68;17,34;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;37,0000;17,0000;822,0000;139,0000;0,6852;0,2102;0,3217;0,8348;0,2616
OPENJPA;5;10,68;17,34;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;54,0000;54,0000;785,0000;122,0000;0,5000;0,3068;0,3803;0,6870;0,2861
OPENJPA;5;10,68;17,34;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;31,0000;16,0000;823,0000;145,0000;0,6596;0,1761;0,2780;0,5785;0,2211
OPENJPA;5;10,68;17,34;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;41,0000;36,0000;803,0000;135,0000;0,5325;0,2330;0,3241;0,5950;0,2444
OPENJPA;5;10,68;17,34;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;31,0000;16,0000;823,0000;145,0000;0,6596;0,1761;0,2780;0,8718;0,2211
OPENJPA;5;10,68;17,34;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;79,0000;175,0000;664,0000;97,0000;0,3110;0,4489;0,3674;0,5968;0,2045
OPENJPA;5;10,68;17,34;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;35,0000;14,0000;825,0000;141,0000;0,7143;0,1989;0,3111;0,8569;0,2548
OPENJPA;5;10,68;17,34;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;49,0000;49,0000;790,0000;127,0000;0,5000;0,2784;0,3577;0,6826;0,2667
OPENJPA;5;10,68;17,34;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;34,0000;11,0000;828,0000;142,0000;0,7556;0,1932;0,3077;0,5900;0,2551
OPENJPA;5;10,68;17,34;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;39,0000;28,0000;811,0000;137,0000;0,5821;0,2216;0,3210;0,5941;0,2492
OPENJPA;5;10,68;17,34;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;47,0000;25,0000;814,0000;129,0000;0,6528;0,2670;0,3790;0,8835;0,3095
OPENJPA;5;10,68;17,34;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;61,0000;55,0000;784,0000;115,0000;0,5259;0,3466;0,4178;0,6501;0,3248
OPENJPA;5;10,68;17,34;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;41,0000;20,0000;819,0000;135,0000;0,6721;0,2330;0,3460;0,8091;0,2819
OPENJPA;5;10,68;17,34;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;56,0000;63,0000;776,0000;120,0000;0,4706;0,3182;0,3797;0,6118;0,2788
OPENJPA;5;10,68;17,34;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;31,0000;16,0000;823,0000;145,0000;0,6596;0,1761;0,2780;0,5785;0,2211
OPENJPA;5;10,68;17,34;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;43,0000;42,0000;797,0000;133,0000;0,5059;0,2443;0,3295;0,5971;0,2441
OPENJPA;5;10,68;17,34;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;28,0000;14,0000;825,0000;148,0000;0,6667;0,1591;0,2569;0,8439;0,2037
OPENJPA;5;10,68;17,34;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;47,0000;46,0000;793,0000;129,0000;0,5054;0,2670;0,3494;0,6140;0,2608
OPENJPA;5;10,68;17,34;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;35,0000;30,0000;809,0000;141,0000;0,5385;0,1989;0,2905;0,6314;0,2172
OPENJPA;5;10,68;17,34;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;67,0000;47,0000;792,0000;109,0000;0,5877;0,3807;0,4621;0,8245;0,3772
OPENJPA;5;10,68;17,34;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;35,0000;30,0000;809,0000;141,0000;0,5385;0,1989;0,2905;0,5816;0,2172
OPENJPA;5;10,68;17,34;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;64,0000;45,0000;794,0000;112,0000;0,5872;0,3636;0,4491;0,6550;0,3649
OPENJPA;5;10,68;17,34;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;35,0000;30,0000;809,0000;141,0000;0,5385;0,1989;0,2905;0,6314;0,2172
OPENJPA;5;10,68;17,34;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;64,0000;45,0000;794,0000;112,0000;0,5872;0,3636;0,4491;0,8245;0,3649
OPENJPA;5;10,68;17,34;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;46,0000;41,0000;798,0000;130,0000;0,5287;0,2614;0,3498;0,5892;0,2656
OPENJPA;5;10,68;17,34;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;76,0000;94,0000;745,0000;100,0000;0,4471;0,4318;0,4393;0,8016;0,3241
OPENJPA;5;10,68;17,34;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;46,0000;41,0000;798,0000;130,0000;0,5287;0,2614;0,3498;0,6062;0,2656
OPENJPA;5;10,68;17,34;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;71,0000;56,0000;783,0000;105,0000;0,5591;0,4034;0,4686;0,6683;0,3783
OPENJPA;5;10,68;17,34;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;4,0000;2,0000;837,0000;172,0000;0,6667;0,0227;0,0440;0,5609;0,0329
OPENJPA;5;10,68;17,34;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;28,0000;23,0000;816,0000;148,0000;0,5490;0,1591;0,2467;0,8056;0,1830
OPENJPA;5;10,68;17,34;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;70,0000;67,0000;772,0000;106,0000;0,5109;0,3977;0,4473;0,6589;0,3484
OPENJPA;5;10,68;17,34;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;92,0000;140,0000;699,0000;84,0000;0,3966;0,5227;0,4510;0,7506;0,3161
OPENJPA;5;10,68;17,34;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;70,0000;67,0000;772,0000;106,0000;0,5109;0,3977;0,4473;0,6589;0,3484
OPENJPA;5;10,68;17,34;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;90,0000;131,0000;708,0000;86,0000;0,4072;0,5114;0,4534;0,6776;0,3226
OPENJPA;5;10,68;17,34;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;44,0000;39,0000;800,0000;132,0000;0,5301;0,2500;0,3398;0,5968;0,2572
OPENJPA;5;10,68;17,34;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;109,0000;232,0000;607,0000;67,0000;0,3196;0,6193;0,4217;0,6794;0,2501
OPENJPA;5;10,68;17,34;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;47,0000;40,0000;799,0000;129,0000;0,5402;0,2670;0,3574;0,6547;0,2741
OPENJPA;5;10,68;17,34;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;74,0000;62,0000;777,0000;102,0000;0,5441;0,4205;0,4744;0,8263;0,3807
OPENJPA;5;10,68;17,34;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;47,0000;40,0000;799,0000;129,0000;0,5402;0,2670;0,3574;0,6097;0,2741
OPENJPA;5;10,68;17,34;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;69,0000;51,0000;788,0000;107,0000;0,5750;0,3920;0,4662;0,6656;0,3789
OPENJPA;5;10,68;17,34;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;7,0000;5,0000;834,0000;169,0000;0,5833;0,0398;0,0745;0,5667;0,0535
OPENJPA;5;10,68;17,34;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;31,0000;20,0000;819,0000;145,0000;0,6078;0,1761;0,2731;0,8306;0,2117
OPENJPA;6;11,83;11,02;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;34,0000;25,0000;839,0000;73,0000;0,5763;0,3178;0,4096;0,8627;0,3595
OPENJPA;6;11,83;11,02;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;26,0000;26,0000;838,0000;81,0000;0,5000;0,2430;0,3270;0,8159;0,2748
OPENJPA;6;11,83;11,02;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;4,0000;0,0000;864,0000;103,0000;1,0000;0,0374;0,0721;0,5187;0,0646
OPENJPA;6;11,83;11,02;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;4,0000;860,0000;101,0000;0,6000;0,0561;0,1026;0,5257;0,0853
OPENJPA;6;11,83;11,02;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;864,0000;107,0000;NaN;0,0000;NaN;0,8503;0,0000
OPENJPA;6;11,83;11,02;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;1,0000;863,0000;107,0000;0,0000;0,0000;0,0000;0,8233;-0,0020
OPENJPA;6;11,83;11,02;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;54,0000;59,0000;805,0000;53,0000;0,4779;0,5047;0,4909;0,8642;0,4259
OPENJPA;6;11,83;11,02;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;60,0000;111,0000;753,0000;47,0000;0,3509;0,5607;0,4317;0,8170;0,3425
OPENJPA;6;11,83;11,02;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;11,0000;853,0000;91,0000;0,5926;0,1495;0,2388;0,5684;0,2034
OPENJPA;6;11,83;11,02;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;25,0000;31,0000;833,0000;82,0000;0,4464;0,2336;0,3067;0,5989;0,2500
OPENJPA;6;11,83;11,02;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;12,0000;6,0000;858,0000;95,0000;0,6667;0,1121;0,1920;0,7642;0,1655
OPENJPA;6;11,83;11,02;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;19,0000;27,0000;837,0000;88,0000;0,4130;0,1776;0,2484;0,6286;0,1950
OPENJPA;6;11,83;11,02;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;66,0000;103,0000;761,0000;41,0000;0,3905;0,6168;0,4783;0,8635;0,3969
OPENJPA;6;11,83;11,02;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;75,0000;177,0000;687,0000;32,0000;0,2976;0,7009;0,4178;0,8199;0,3113
OPENJPA;6;11,83;11,02;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;17,0000;10,0000;854,0000;90,0000;0,6296;0,1589;0,2537;0,5737;0,2191
OPENJPA;6;11,83;11,02;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;38,0000;51,0000;813,0000;69,0000;0,4270;0,3551;0,3878;0,6481;0,3197
OPENJPA;6;11,83;11,02;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;56,0000;159,0000;705,0000;51,0000;0,2605;0,5234;0,3478;0,8003;0,2353
OPENJPA;6;11,83;11,02;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;70,0000;182,0000;682,0000;37,0000;0,2778;0,6542;0,3900;0,7997;0,2783
OPENJPA;6;11,83;11,02;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;41,0000;38,0000;826,0000;66,0000;0,5190;0,3832;0,4409;0,8630;0,3831
OPENJPA;6;11,83;11,02;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;40,0000;48,0000;816,0000;67,0000;0,4545;0,3738;0,4103;0,8273;0,3451
OPENJPA;6;11,83;11,02;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;1,0000;863,0000;98,0000;0,9000;0,0841;0,1538;0,5415;0,1376
OPENJPA;6;11,83;11,02;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;14,0000;10,0000;854,0000;93,0000;0,5833;0,1308;0,2137;0,5596;0,1807
OPENJPA;6;11,83;11,02;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;9,0000;11,0000;853,0000;98,0000;0,4500;0,0841;0,1417;0,8041;0,1109
OPENJPA;6;11,83;11,02;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;7,0000;10,0000;854,0000;100,0000;0,4118;0,0654;0,1129;0,6663;0,0853
OPENJPA;6;11,83;11,02;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;19,0000;23,0000;841,0000;88,0000;0,4524;0,1776;0,2550;0,7790;0,2057
OPENJPA;6;11,83;11,02;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;22,0000;54,0000;810,0000;85,0000;0,2895;0,2056;0,2404;0,6935;0,1639
OPENJPA;6;11,83;11,02;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;20,0000;844,0000;91,0000;0,4444;0,1495;0,2238;0,5632;0,1782
OPENJPA;6;11,83;11,02;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;21,0000;37,0000;827,0000;86,0000;0,3621;0,1963;0,2545;0,5767;0,1919
OPENJPA;6;11,83;11,02;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;16,0000;20,0000;844,0000;91,0000;0,4444;0,1495;0,2238;0,7790;0,1782
OPENJPA;6;11,83;11,02;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;21,0000;37,0000;827,0000;86,0000;0,3621;0,1963;0,2545;0,6935;0,1919
OPENJPA;6;11,83;11,02;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;21,0000;37,0000;827,0000;86,0000;0,3621;0,1963;0,2545;0,7788;0,1919
OPENJPA;6;11,83;11,02;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;32,0000;78,0000;786,0000;75,0000;0,2909;0,2991;0,2949;0,6934;0,2063
OPENJPA;6;11,83;11,02;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;19,0000;23,0000;841,0000;88,0000;0,4524;0,1776;0,2550;0,5755;0,2057
OPENJPA;6;11,83;11,02;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;23,0000;58,0000;806,0000;84,0000;0,2840;0,2150;0,2447;0,5739;0,1654
OPENJPA;6;11,83;11,02;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;22,0000;48,0000;816,0000;85,0000;0,3143;0,2056;0,2486;0,7917;0,1768
OPENJPA;6;11,83;11,02;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;35,0000;80,0000;784,0000;72,0000;0,3043;0,3271;0,3153;0,6973;0,2271
OPENJPA;6;11,83;11,02;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;22,0000;42,0000;822,0000;85,0000;0,3438;0,2056;0,2573;0,7310;0,1905
OPENJPA;6;11,83;11,02;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;28,0000;70,0000;794,0000;79,0000;0,2857;0,2617;0,2732;0,6932;0,1876
OPENJPA;6;11,83;11,02;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;21,0000;28,0000;836,0000;86,0000;0,4286;0,1963;0,2692;0,5819;0,2149
