dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
OPENJPA;4;10,91;6,57;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;20,0000;47,0000;892,0000;46,0000;0,2985;0,3030;0,3008;0,6953;0,2512
OPENJPA;4;10,91;6,57;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;33,0000;19,0000;920,0000;33,0000;0,6346;0,5000;0,5593;0,9133;0,5322
OPENJPA;4;10,91;6,57;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;20,0000;47,0000;892,0000;46,0000;0,2985;0,3030;0,3008;0,6265;0,2512
OPENJPA;4;10,91;6,57;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;32,0000;18,0000;921,0000;34,0000;0,6400;0,4848;0,5517;0,7328;0,5248
OPENJPA;4;10,91;6,57;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;20,0000;47,0000;892,0000;46,0000;0,2985;0,3030;0,3008;0,6953;0,2512
OPENJPA;4;10,91;6,57;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;32,0000;18,0000;921,0000;34,0000;0,6400;0,4848;0,5517;0,9134;0,5248
OPENJPA;4;10,91;6,57;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;23,0000;56,0000;883,0000;43,0000;0,2911;0,3485;0,3172;0,7244;0,2646
OPENJPA;4;10,91;6,57;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;44,0000;79,0000;860,0000;22,0000;0,3577;0,6667;0,4656;0,8981;0,4157
OPENJPA;4;10,91;6,57;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;23,0000;56,0000;883,0000;43,0000;0,2911;0,3485;0,3172;0,6444;0,2646
OPENJPA;4;10,91;6,57;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;37,0000;39,0000;900,0000;29,0000;0,4868;0,5606;0,5211;0,7595;0,4849
OPENJPA;4;10,91;6,57;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;1,0000;2,0000;937,0000;65,0000;0,3333;0,0152;0,0290;0,4721;0,0234
OPENJPA;4;10,91;6,57;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;12,0000;11,0000;928,0000;54,0000;0,5217;0,1818;0,2697;0,7882;0,2440
OPENJPA;4;10,91;6,57;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;32,0000;88,0000;851,0000;34,0000;0,2667;0,4848;0,3441;0,6947;0,2834
OPENJPA;4;10,91;6,57;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;52,0000;168,0000;771,0000;14,0000;0,2364;0,7879;0,3636;0,8419;0,2921
OPENJPA;4;10,91;6,57;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;32,0000;88,0000;851,0000;34,0000;0,2667;0,4848;0,3441;0,6956;0,2834
OPENJPA;4;10,91;6,57;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;51,0000;154,0000;785,0000;15,0000;0,2488;0,7727;0,3764;0,8044;0,3076
OPENJPA;4;10,91;6,57;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;30,0000;261,0000;678,0000;36,0000;0,1031;0,4545;0,1681;0,5877;0,0683
OPENJPA;4;10,91;6,57;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;41,0000;191,0000;748,0000;25,0000;0,1767;0,6212;0,2752;0,7291;0,1926
OPENJPA;4;10,91;6,57;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;23,0000;47,0000;892,0000;43,0000;0,3286;0,3485;0,3382;0,7130;0,2903
OPENJPA;4;10,91;6,57;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;35,0000;22,0000;917,0000;31,0000;0,6140;0,5303;0,5691;0,9189;0,5412
OPENJPA;4;10,91;6,57;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;23,0000;47,0000;892,0000;43,0000;0,3286;0,3485;0,3382;0,6492;0,2903
OPENJPA;4;10,91;6,57;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;34,0000;20,0000;919,0000;32,0000;0,6296;0,5152;0,5667;0,7469;0,5394
OPENJPA;4;10,91;6,57;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;2,0000;5,0000;934,0000;64,0000;0,2857;0,0303;0,0548;0,5329;0,0427
OPENJPA;4;10,91;6,57;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;10,0000;1,0000;938,0000;56,0000;0,9091;0,1515;0,2597;0,7948;0,2456
OPENJPA;5;10,02;17,35;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;71,0000;64,0000;779,0000;106,0000;0,5259;0,4011;0,4551;0,8470;0,3588
OPENJPA;5;10,02;17,35;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;62,0000;46,0000;797,0000;115,0000;0,5741;0,3503;0,4351;0,8052;0,3495
OPENJPA;5;10,02;17,35;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;5,0000;0,0000;843,0000;172,0000;1,0000;0,0282;0,0549;0,5141;0,0458
OPENJPA;5;10,02;17,35;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;9,0000;834,0000;168,0000;0,5000;0,0508;0,0923;0,5201;0,0623
OPENJPA;5;10,02;17,35;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;8,0000;2,0000;841,0000;169,0000;0,8000;0,0452;0,0856;0,8316;0,0683
OPENJPA;5;10,02;17,35;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;10,0000;4,0000;839,0000;167,0000;0,7143;0,0565;0,1047;0,8006;0,0813
OPENJPA;5;10,02;17,35;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;89,0000;82,0000;761,0000;88,0000;0,5205;0,5028;0,5115;0,8255;0,4111
OPENJPA;5;10,02;17,35;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;84,0000;88,0000;755,0000;93,0000;0,4884;0,4746;0,4814;0,7915;0,3744
OPENJPA;5;10,02;17,35;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;14,0000;9,0000;834,0000;163,0000;0,6087;0,0791;0,1400;0,5342;0,1042
OPENJPA;5;10,02;17,35;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;31,0000;23,0000;820,0000;146,0000;0,5741;0,1751;0,2684;0,5739;0,2038
OPENJPA;5;10,02;17,35;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;45,0000;46,0000;797,0000;132,0000;0,4945;0,2542;0,3358;0,7639;0,2471
OPENJPA;5;10,02;17,35;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;31,0000;42,0000;801,0000;146,0000;0,4247;0,1751;0,2480;0,7051;0,1632
OPENJPA;5;10,02;17,35;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;118,0000;100,0000;743,0000;59,0000;0,5413;0,6667;0,5975;0,8531;0,5021
OPENJPA;5;10,02;17,35;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;120,0000;177,0000;666,0000;57,0000;0,4040;0,6780;0,5063;0,8112;0,3691
OPENJPA;5;10,02;17,35;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;41,0000;40,0000;803,0000;136,0000;0,5062;0,2316;0,3178;0,5921;0,2344
OPENJPA;5;10,02;17,35;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;53,0000;63,0000;780,0000;124,0000;0,4569;0,2994;0,3618;0,6124;0,2601
OPENJPA;5;10,02;17,35;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;121,0000;178,0000;665,0000;56,0000;0,4047;0,6836;0,5084;0,8064;0,3714
OPENJPA;5;10,02;17,35;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;95,0000;203,0000;640,0000;82,0000;0,3188;0,5367;0,4000;0,7169;0,2330
OPENJPA;5;10,02;17,35;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;87,0000;78,0000;765,0000;90,0000;0,5273;0,4915;0,5088;0,8212;0,4100
OPENJPA;5;10,02;17,35;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;66,0000;62,0000;781,0000;111,0000;0,5156;0,3729;0,4328;0,8051;0,3361
OPENJPA;5;10,02;17,35;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;18,0000;12,0000;831,0000;159,0000;0,6000;0,1017;0,1739;0,5437;0,1302
OPENJPA;5;10,02;17,35;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;29,0000;17,0000;826,0000;148,0000;0,6304;0,1638;0,2601;0,5718;0,2030
OPENJPA;5;10,02;17,35;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;51,0000;50,0000;793,0000;126,0000;0,5050;0,2881;0,3669;0,8087;0,2756
OPENJPA;5;10,02;17,35;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;20,0000;20,0000;823,0000;157,0000;0,5000;0,1130;0,1843;0,7367;0,1286
OPENJPA;5;10,02;17,35;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;29,0000;15,0000;828,0000;148,0000;0,6591;0,1638;0,2624;0,8333;0,2077
OPENJPA;5;10,02;17,35;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;39,0000;32,0000;811,0000;138,0000;0,5493;0,2203;0,3145;0,6276;0,2389
OPENJPA;5;10,02;17,35;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;27,0000;14,0000;829,0000;150,0000;0,6585;0,1525;0,2477;0,5680;0,1952
OPENJPA;5;10,02;17,35;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;32,0000;20,0000;823,0000;145,0000;0,6154;0,1808;0,2795;0,5785;0,2178
OPENJPA;5;10,02;17,35;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;27,0000;14,0000;829,0000;150,0000;0,6585;0,1525;0,2477;0,8333;0,1952
OPENJPA;5;10,02;17,35;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;32,0000;20,0000;823,0000;145,0000;0,6154;0,1808;0,2795;0,6276;0,2178
OPENJPA;5;10,02;17,35;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;37,0000;21,0000;822,0000;140,0000;0,6379;0,2090;0,3149;0,8298;0,2507
OPENJPA;5;10,02;17,35;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;53,0000;56,0000;787,0000;124,0000;0,4862;0,2994;0,3706;0,6402;0,2747
OPENJPA;5;10,02;17,35;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;31,0000;16,0000;827,0000;146,0000;0,6596;0,1751;0,2768;0,5781;0,2200
OPENJPA;5;10,02;17,35;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;39,0000;32,0000;811,0000;138,0000;0,5493;0,2203;0,3145;0,5912;0,2389
OPENJPA;5;10,02;17,35;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;62,0000;71,0000;772,0000;115,0000;0,4662;0,3503;0,4000;0,6863;0,2950
OPENJPA;5;10,02;17,35;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;58,0000;69,0000;774,0000;119,0000;0,4567;0,3277;0,3816;0,5988;0,2767
OPENJPA;5;10,02;17,35;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;37,0000;20,0000;823,0000;140,0000;0,6491;0,2090;0,3162;0,8274;0,2531
OPENJPA;5;10,02;17,35;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;55,0000;62,0000;781,0000;122,0000;0,4701;0,3107;0,3741;0,6918;0,2739
OPENJPA;5;10,02;17,35;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;27,0000;11,0000;832,0000;150,0000;0,7105;0,1525;0,2512;0,5697;0,2022
OPENJPA;5;10,02;17,35;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;40,0000;38,0000;805,0000;137,0000;0,5128;0,2260;0,3137;0,5905;0,2322
OPENJPA;5;10,02;17,35;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;73,0000;58,0000;785,0000;104,0000;0,5573;0,4124;0,4740;0,6780;0,3829
OPENJPA;5;10,02;17,35;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;51,0000;55,0000;788,0000;126,0000;0,4811;0,2881;0,3604;0,5895;0,2649
OPENJPA;5;10,02;17,35;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;35,0000;19,0000;824,0000;142,0000;0,6481;0,1977;0,3030;0,8219;0,2415
OPENJPA;5;10,02;17,35;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;54,0000;58,0000;785,0000;123,0000;0,4821;0,3051;0,3737;0,5914;0,2764
OPENJPA;5;10,02;17,35;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;29,0000;15,0000;828,0000;148,0000;0,6591;0,1638;0,2624;0,5730;0,2077
OPENJPA;5;10,02;17,35;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;39,0000;33,0000;810,0000;138,0000;0,5417;0,2203;0,3133;0,5906;0,2366
OPENJPA;5;10,02;17,35;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;43,0000;47,0000;796,0000;134,0000;0,4778;0,2429;0,3221;0,6323;0,2323
OPENJPA;5;10,02;17,35;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;42,0000;42,0000;801,0000;135,0000;0,5000;0,2373;0,3218;0,5809;0,2366
OPENJPA;5;10,02;17,35;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;29,0000;27,0000;816,0000;148,0000;0,5179;0,1638;0,2489;0,6193;0,1806
OPENJPA;5;10,02;17,35;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;60,0000;39,0000;804,0000;117,0000;0,6061;0,3390;0,4348;0,8287;0,3544
OPENJPA;5;10,02;17,35;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;29,0000;27,0000;816,0000;148,0000;0,5179;0,1638;0,2489;0,5659;0,1806
OPENJPA;5;10,02;17,35;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;57,0000;37,0000;806,0000;120,0000;0,6064;0,3220;0,4207;0,6391;0,3414
OPENJPA;5;10,02;17,35;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;29,0000;27,0000;816,0000;148,0000;0,5179;0,1638;0,2489;0,6193;0,1806
OPENJPA;5;10,02;17,35;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;57,0000;37,0000;806,0000;120,0000;0,6064;0,3220;0,4207;0,8287;0,3414
OPENJPA;5;10,02;17,35;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;34,0000;35,0000;808,0000;143,0000;0,4928;0,1921;0,2764;0,6675;0,1984
OPENJPA;5;10,02;17,35;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;79,0000;77,0000;766,0000;98,0000;0,5064;0,4463;0,4745;0,8177;0,3724
OPENJPA;5;10,02;17,35;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;34,0000;35,0000;808,0000;143,0000;0,4928;0,1921;0,2764;0,5753;0,1984
OPENJPA;5;10,02;17,35;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;74,0000;55,0000;788,0000;103,0000;0,5736;0,4181;0,4837;0,6764;0,3952
OPENJPA;5;10,02;17,35;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;6,0000;7,0000;836,0000;171,0000;0,4615;0,0339;0,0632;0,5085;0,0404
OPENJPA;5;10,02;17,35;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;29,0000;36,0000;807,0000;148,0000;0,4462;0,1638;0,2397;0,7941;0,1615
OPENJPA;5;10,02;17,35;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;80,0000;76,0000;767,0000;97,0000;0,5128;0,4520;0,4805;0,6885;0,3796
OPENJPA;5;10,02;17,35;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;110,0000;153,0000;690,0000;67,0000;0,4183;0,6215;0,5000;0,7481;0,3691
OPENJPA;5;10,02;17,35;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;80,0000;76,0000;767,0000;97,0000;0,5128;0,4520;0,4805;0,6809;0,3796
OPENJPA;5;10,02;17,35;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;107,0000;145,0000;698,0000;70,0000;0,4246;0,6045;0,4988;0,7163;0,3705
OPENJPA;5;10,02;17,35;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;84,0000;108,0000;735,0000;93,0000;0,4375;0,4746;0,4553;0,6732;0,3352
OPENJPA;5;10,02;17,35;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;87,0000;222,0000;621,0000;90,0000;0,2816;0,4915;0,3580;0,6484;0,1763
OPENJPA;5;10,02;17,35;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;33,0000;31,0000;812,0000;144,0000;0,5156;0,1864;0,2739;0,6259;0,2001
OPENJPA;5;10,02;17,35;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;69,0000;52,0000;791,0000;108,0000;0,5702;0,3898;0,4631;0,8319;0,3750
OPENJPA;5;10,02;17,35;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;33,0000;31,0000;812,0000;144,0000;0,5156;0,1864;0,2739;0,5748;0,2001
OPENJPA;5;10,02;17,35;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;65,0000;43,0000;800,0000;112,0000;0,6019;0,3672;0,4561;0,6581;0,3738
OPENJPA;5;10,02;17,35;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;6,0000;4,0000;839,0000;171,0000;0,6000;0,0339;0,0642;0,5868;0,0465
OPENJPA;5;10,02;17,35;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;36,0000;28,0000;815,0000;141,0000;0,5625;0,2034;0,2988;0,8160;0,2276
OPENJPA;6;11,28;10,76;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;38,0000;30,0000;841,0000;67,0000;0,5588;0,3619;0,4393;0,8823;0,3875
OPENJPA;6;11,28;10,76;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;23,0000;22,0000;849,0000;82,0000;0,5111;0,2190;0,3067;0,8435;0,2588
OPENJPA;6;11,28;10,76;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;8,0000;0,0000;871,0000;97,0000;1,0000;0,0762;0,1416;0,5381;0,1283
OPENJPA;6;11,28;10,76;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;5,0000;0,0000;871,0000;100,0000;1,0000;0,0476;0,0909;0,5238;0,0819
OPENJPA;6;11,28;10,76;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;1,0000;870,0000;105,0000;0,0000;0,0000;0,0000;0,8624;-0,0020
OPENJPA;6;11,28;10,76;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;871,0000;105,0000;NaN;0,0000;NaN;0,8327;0,0000
OPENJPA;6;11,28;10,76;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;52,0000;43,0000;828,0000;53,0000;0,5474;0,4952;0,5200;0,8731;0,4654
OPENJPA;6;11,28;10,76;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;67,0000;80,0000;791,0000;38,0000;0,4558;0,6381;0,5317;0,8532;0,4645
OPENJPA;6;11,28;10,76;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;20,0000;12,0000;859,0000;85,0000;0,6250;0,1905;0,2920;0,5883;0,2545
OPENJPA;6;11,28;10,76;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;23,0000;18,0000;853,0000;82,0000;0,5610;0,2190;0,3151;0,5992;0,2710
OPENJPA;6;11,28;10,76;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;4,0000;2,0000;869,0000;101,0000;0,6667;0,0381;0,0721;0,7503;0,0612
OPENJPA;6;11,28;10,76;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;15,0000;26,0000;845,0000;90,0000;0,3659;0,1429;0,2055;0,6194;0,1544
OPENJPA;6;11,28;10,76;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;74,0000;139,0000;732,0000;31,0000;0,3474;0,7048;0,4654;0,8671;0,3754
OPENJPA;6;11,28;10,76;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;72,0000;132,0000;739,0000;33,0000;0,3529;0,6857;0,4660;0,8419;0,3776
OPENJPA;6;11,28;10,76;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;18,0000;13,0000;858,0000;87,0000;0,5806;0,1714;0,2647;0,5783;0,2268
OPENJPA;6;11,28;10,76;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;28,0000;33,0000;838,0000;77,0000;0,4590;0,2667;0,3373;0,6144;0,2805
OPENJPA;6;11,28;10,76;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;50,0000;81,0000;790,0000;55,0000;0,3817;0,4762;0,4237;0,8319;0,3456
OPENJPA;6;11,28;10,76;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;66,0000;237,0000;634,0000;39,0000;0,2178;0,6286;0,3235;0,7746;0,1949
OPENJPA;6;11,28;10,76;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;45,0000;35,0000;836,0000;60,0000;0,5625;0,4286;0,4865;0,8750;0,4338
OPENJPA;6;11,28;10,76;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;37,0000;48,0000;823,0000;68,0000;0,4353;0,3524;0,3895;0,8468;0,3244
OPENJPA;6;11,28;10,76;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;13,0000;1,0000;870,0000;92,0000;0,9286;0,1238;0,2185;0,5613;0,1982
OPENJPA;6;11,28;10,76;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;12,0000;10,0000;861,0000;93,0000;0,5455;0,1143;0,1890;0,5514;0,1576
OPENJPA;6;11,28;10,76;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;2,0000;2,0000;869,0000;103,0000;0,5000;0,0190;0,0367;0,7938;0,0290
OPENJPA;6;11,28;10,76;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;7,0000;8,0000;863,0000;98,0000;0,4667;0,0667;0,1167;0,6571;0,0923
OPENJPA;6;11,28;10,76;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;19,0000;22,0000;849,0000;86,0000;0,4634;0,1810;0,2603;0,7797;0,2127
OPENJPA;6;11,28;10,76;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;22,0000;50,0000;821,0000;83,0000;0,3056;0,2095;0,2486;0,6913;0,1765
OPENJPA;6;11,28;10,76;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;14,0000;20,0000;851,0000;91,0000;0,4118;0,1333;0,2014;0,5552;0,1571
OPENJPA;6;11,28;10,76;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;21,0000;31,0000;840,0000;84,0000;0,4038;0,2000;0,2675;0,5822;0,2113
OPENJPA;6;11,28;10,76;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;14,0000;20,0000;851,0000;91,0000;0,4118;0,1333;0,2014;0,7797;0,1571
OPENJPA;6;11,28;10,76;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;21,0000;31,0000;840,0000;84,0000;0,4038;0,2000;0,2675;0,6913;0,2113
OPENJPA;6;11,28;10,76;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;22,0000;42,0000;829,0000;83,0000;0,3438;0,2095;0,2604;0,7588;0,1947
OPENJPA;6;11,28;10,76;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;29,0000;66,0000;805,0000;76,0000;0,3053;0,2762;0,2900;0,6922;0,2092
OPENJPA;6;11,28;10,76;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;20,0000;25,0000;846,0000;85,0000;0,4444;0,1905;0,2667;0,5809;0,2161
OPENJPA;6;11,28;10,76;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;22,0000;44,0000;827,0000;83,0000;0,3333;0,2095;0,2573;0,5795;0,1900
OPENJPA;6;11,28;10,76;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;21,0000;38,0000;833,0000;84,0000;0,3559;0,2000;0,2561;0,6902;0,1937
OPENJPA;6;11,28;10,76;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;33,0000;77,0000;794,0000;72,0000;0,3000;0,3143;0,3070;0,6937;0,2212
OPENJPA;6;11,28;10,76;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;20,0000;32,0000;839,0000;85,0000;0,3846;0,1905;0,2548;0,7469;0,1976
OPENJPA;6;11,28;10,76;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;29,0000;69,0000;802,0000;76,0000;0,2959;0,2762;0,2857;0,6922;0,2029
