dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;20,0000;58,0000;227,0000;7,0000;0,2564;0,7407;0,3810;0,8246;0,2896
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;1,0000;2,0000;283,0000;26,0000;0,3333;0,0370;0,0667;0,8639;0,0502
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;5,0000;8,0000;277,0000;22,0000;0,3846;0,1852;0,2500;0,8181;0,2053
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;1,0000;284,0000;26,0000;0,5000;0,0370;0,0690;0,5168;0,0577
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;4,0000;281,0000;24,0000;0,4286;0,1111;0,1765;0,5485;0,1460
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;285,0000;25,0000;1,0000;0,0741;0,1379;0,8431;0,1275
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;6,0000;4,0000;281,0000;21,0000;0,6000;0,2222;0,3243;0,8356;0,2912
BOOKKEEPER;4;28,52;8,65;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;19,0000;266,0000;18,0000;0,3214;0,3333;0,3273;0,6953;0,2623
BOOKKEEPER;4;28,52;8,65;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;19,0000;15,0000;270,0000;8,0000;0,5588;0,7037;0,6230;0,8971;0,5827
BOOKKEEPER;4;28,52;8,65;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;19,0000;266,0000;18,0000;0,3214;0,3333;0,3273;0,6333;0,2623
BOOKKEEPER;4;28,52;8,65;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;19,0000;15,0000;270,0000;8,0000;0,5588;0,7037;0,6230;0,8255;0,5827
BOOKKEEPER;4;28,52;8,65;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;9,0000;19,0000;266,0000;18,0000;0,3214;0,3333;0,3273;0,6953;0,2623
BOOKKEEPER;4;28,52;8,65;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;19,0000;15,0000;270,0000;8,0000;0,5588;0,7037;0,6230;0,8971;0,5827
BOOKKEEPER;4;28,52;8,65;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;21,0000;264,0000;18,0000;0,3000;0,3333;0,3158;0,7131;0,2472
BOOKKEEPER;4;28,52;8,65;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;21,0000;20,0000;265,0000;6,0000;0,5122;0,7778;0,6176;0,8981;0,5731
BOOKKEEPER;4;28,52;8,65;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;21,0000;264,0000;18,0000;0,3000;0,3333;0,3158;0,6298;0,2472
BOOKKEEPER;4;28,52;8,65;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;21,0000;20,0000;265,0000;6,0000;0,5122;0,7778;0,6176;0,8538;0,5731
BOOKKEEPER;4;28,52;8,65;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;3,0000;2,0000;283,0000;24,0000;0,6000;0,1111;0,1875;0,4494;0,1649
BOOKKEEPER;4;28,52;8,65;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;7,0000;11,0000;274,0000;20,0000;0,3889;0,2593;0,3111;0,7570;0,2599
BOOKKEEPER;4;28,52;8,65;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;28,0000;257,0000;18,0000;0,2432;0,3333;0,2813;0,6263;0,2013
BOOKKEEPER;4;28,52;8,65;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;22,0000;25,0000;260,0000;5,0000;0,4681;0,8148;0,5946;0,8888;0,5445
BOOKKEEPER;4;28,52;8,65;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;28,0000;257,0000;18,0000;0,2432;0,3333;0,2813;0,6175;0,2013
BOOKKEEPER;4;28,52;8,65;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;22,0000;25,0000;260,0000;5,0000;0,4681;0,8148;0,5946;0,8635;0,5445
BOOKKEEPER;4;28,52;8,65;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;5,0000;4,0000;281,0000;22,0000;0,5556;0,1852;0,2778;0,5927;0,2451
BOOKKEEPER;4;28,52;8,65;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;23,0000;62,0000;223,0000;4,0000;0,2706;0,8519;0,4107;0,8208;0,3216
BOOKKEEPER;4;28,52;8,65;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;10,0000;19,0000;266,0000;17,0000;0,3448;0,3704;0,3571;0,7104;0,2939
BOOKKEEPER;4;28,52;8,65;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;19,0000;15,0000;270,0000;8,0000;0,5588;0,7037;0,6230;0,8971;0,5827
BOOKKEEPER;4;28,52;8,65;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;10,0000;19,0000;266,0000;17,0000;0,3448;0,3704;0,3571;0,6519;0,2939
BOOKKEEPER;4;28,52;8,65;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;19,0000;15,0000;270,0000;8,0000;0,5588;0,7037;0,6230;0,8255;0,5827
BOOKKEEPER;4;28,52;8,65;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;4,0000;3,0000;282,0000;23,0000;0,5714;0,1481;0,2353;0,5572;0,2070
BOOKKEEPER;4;28,52;8,65;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;10,0000;8,0000;277,0000;17,0000;0,5556;0,3704;0,4444;0,8218;0,4031
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;8,0000;2,0000;292,0000;12,0000;0,8000;0,4000;0,5333;0,9809;0,5126
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;10,0000;10,0000;284,0000;10,0000;0,5000;0,5000;0,5000;0,9629;0,4660
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;0,0000;294,0000;19,0000;1,0000;0,0500;0,0952;0,5250;0,0897
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;3,0000;291,0000;20,0000;0,0000;0,0000;0,0000;0,4949;-0,0169
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;294,0000;20,0000;NaN;0,0000;NaN;0,9823;0,0000
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;2,0000;0,0000;294,0000;18,0000;1,0000;0,1000;0,1818;0,9765;0,1722
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;15,0000;9,0000;285,0000;5,0000;0,6250;0,7500;0,6818;0,9806;0,6581
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;12,0000;22,0000;272,0000;8,0000;0,3529;0,6000;0,4444;0,9381;0,3960
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;0,0000;294,0000;19,0000;1,0000;0,0500;0,0952;0,5250;0,0897
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;9,0000;285,0000;20,0000;0,0000;0,0000;0,0000;0,4847;-0,0412
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;5,0000;2,0000;292,0000;15,0000;0,7143;0,2500;0,3704;0,9257;0,3489
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;4,0000;1,0000;293,0000;16,0000;0,8000;0,2000;0,3200;0,8507;0,3022
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;20,0000;14,0000;280,0000;0,0000;0,5882;1,0000;0,7407;0,9777;0,7181
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;19,0000;36,0000;258,0000;1,0000;0,3455;0,9500;0,5067;0,9340;0,4558
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;294,0000;20,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;9,0000;285,0000;14,0000;0,4000;0,3000;0,3429;0,6347;0,3049
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;20,0000;14,0000;280,0000;0,0000;0,5882;1,0000;0,7407;0,9818;0,7181
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;13,0000;12,0000;282,0000;7,0000;0,5200;0,6500;0,5778;0,9122;0,5456
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;11,0000;8,0000;286,0000;9,0000;0,5789;0,5500;0,5641;0,9811;0,5353
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;13,0000;13,0000;281,0000;7,0000;0,5000;0,6500;0,5652;0,9675;0,5315
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;294,0000;20,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;4,0000;290,0000;17,0000;0,4286;0,1500;0,2222;0,5682;0,1957
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;9,0000;1,0000;293,0000;11,0000;0,9000;0,4500;0,6000;0,9861;0,5823
BOOKKEEPER;5;23,85;6,37;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;7,0000;0,0000;294,0000;13,0000;1,0000;0,3500;0,5185;0,8607;0,5021
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,9042;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,8595;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,5233;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,5233;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,9042;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,8595;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,9031;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;4,0000;4,0000;290,0000;16,0000;0,5000;0,2000;0,2857;0,8599;0,2587
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,5233;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;1,0000;3,0000;291,0000;19,0000;0,2500;0,0500;0,0833;0,5199;0,0634
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;294,0000;18,0000;1,0000;0,1000;0,1818;0,9221;0,1722
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;7,0000;5,0000;289,0000;13,0000;0,5833;0,3500;0,4375;0,8869;0,4093
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;1,0000;5,0000;289,0000;19,0000;0,1667;0,0500;0,0769;0,8746;0,0490
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;6,0000;9,0000;285,0000;14,0000;0,4000;0,3000;0,3429;0,8569;0,3049
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;4,0000;290,0000;19,0000;0,2000;0,0500;0,0800;0,5182;0,0559
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;5,0000;8,0000;286,0000;15,0000;0,3846;0,2500;0,3030;0,6114;0,2662
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;8,0000;20,0000;274,0000;12,0000;0,2857;0,4000;0,3333;0,8358;0,2798
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;12,0000;41,0000;253,0000;8,0000;0,2264;0,6000;0,3288;0,8689;0,2604
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,8919;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;3,0000;3,0000;291,0000;17,0000;0,5000;0,1500;0,2308;0,8548;0,2075
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;1,0000;293,0000;19,0000;0,5000;0,0500;0,0909;0,5233;0,0803
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;1,0000;293,0000;17,0000;0,7500;0,1500;0,2500;0,5733;0,2337
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;1,0000;0,0000;294,0000;19,0000;1,0000;0,0500;0,0952;0,9126;0,0897
BOOKKEEPER;5;23,85;6,37;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;6,0000;0,0000;294,0000;14,0000;1,0000;0,3000;0,4615;0,8740;0,4452
BOOKKEEPER;5;23,85;6,37;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;7,0000;4,0000;290,0000;13,0000;0,6364;0,3500;0,4516;0,7268;0,4257
BOOKKEEPER;5;23,85;6,37;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;11,0000;12,0000;282,0000;9,0000;0,4783;0,5500;0,5116;0,9497;0,4759
BOOKKEEPER;5;23,85;6,37;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;4,0000;290,0000;13,0000;0,6364;0,3500;0,4516;0,6682;0,4257
BOOKKEEPER;5;23,85;6,37;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;11,0000;12,0000;282,0000;9,0000;0,4783;0,5500;0,5116;0,7546;0,4759
BOOKKEEPER;5;23,85;6,37;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;7,0000;4,0000;290,0000;13,0000;0,6364;0,3500;0,4516;0,7268;0,4257
BOOKKEEPER;5;23,85;6,37;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;11,0000;12,0000;282,0000;9,0000;0,4783;0,5500;0,5116;0,9497;0,4759
BOOKKEEPER;5;23,85;6,37;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;10,0000;6,0000;288,0000;10,0000;0,6250;0,5000;0,5556;0,8202;0,5289
BOOKKEEPER;5;23,85;6,37;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;9,0000;19,0000;275,0000;11,0000;0,3214;0,4500;0,3750;0,7909;0,3248
BOOKKEEPER;5;23,85;6,37;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;10,0000;6,0000;288,0000;10,0000;0,6250;0,5000;0,5556;0,7398;0,5289
BOOKKEEPER;5;23,85;6,37;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;17,0000;277,0000;11,0000;0,3462;0,4500;0,3913;0,6961;0,3441
BOOKKEEPER;5;23,85;6,37;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;3,0000;0,0000;294,0000;17,0000;1,0000;0,1500;0,2609;0,6260;0,2484
BOOKKEEPER;5;23,85;6,37;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;6,0000;1,0000;293,0000;14,0000;0,8571;0,3000;0,4444;0,8072;0,4255
BOOKKEEPER;5;23,85;6,37;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;13,0000;8,0000;286,0000;7,0000;0,6190;0,6500;0,6341;0,8281;0,6086
BOOKKEEPER;5;23,85;6,37;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;15,0000;36,0000;258,0000;5,0000;0,2941;0,7500;0,4225;0,8512;0,3644
BOOKKEEPER;5;23,85;6,37;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;13,0000;8,0000;286,0000;7,0000;0,6190;0,6500;0,6341;0,8114;0,6086
BOOKKEEPER;5;23,85;6,37;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;15,0000;36,0000;258,0000;5,0000;0,2941;0,7500;0,4225;0,8138;0,3644
BOOKKEEPER;5;23,85;6,37;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;10,0000;12,0000;282,0000;10,0000;0,4545;0,5000;0,4762;0,7364;0,4387
BOOKKEEPER;5;23,85;6,37;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;12,0000;44,0000;250,0000;8,0000;0,2143;0,6000;0,3158;0,7306;0,2449
BOOKKEEPER;5;23,85;6,37;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;7,0000;4,0000;290,0000;13,0000;0,6364;0,3500;0,4516;0,7268;0,4257
BOOKKEEPER;5;23,85;6,37;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;11,0000;12,0000;282,0000;9,0000;0,4783;0,5500;0,5116;0,9497;0,4759
BOOKKEEPER;5;23,85;6,37;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;4,0000;290,0000;13,0000;0,6364;0,3500;0,4516;0,6682;0,4257
BOOKKEEPER;5;23,85;6,37;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;11,0000;12,0000;282,0000;9,0000;0,4783;0,5500;0,5116;0,7546;0,4759
BOOKKEEPER;5;23,85;6,37;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;294,0000;18,0000;1,0000;0,1000;0,1818;0,6536;0,1722
BOOKKEEPER;5;23,85;6,37;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;8,0000;1,0000;293,0000;12,0000;0,8889;0,4000;0,5517;0,8980;0,5333
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;65,0000;72,0000;289,0000;13,0000;0,4745;0,8333;0,6047;0,9058;0,4889
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;70,0000;78,0000;283,0000;8,0000;0,4730;0,8974;0,6195;0,9140;0,5041
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;11,0000;1,0000;360,0000;67,0000;0,9167;0,1410;0,2444;0,5691;0,2069
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;20,0000;5,0000;356,0000;58,0000;0,8000;0,2564;0,3883;0,6213;0,3306
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;20,0000;9,0000;352,0000;58,0000;0,6897;0,2564;0,3738;0,9079;0,3071
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;24,0000;7,0000;354,0000;54,0000;0,7742;0,3077;0,4404;0,9323;0,3774
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;72,0000;94,0000;267,0000;6,0000;0,4337;0,9231;0,5902;0,8735;0,4595
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;73,0000;103,0000;258,0000;5,0000;0,4148;0,9359;0,5748;0,8830;0,4359
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;17,0000;8,0000;353,0000;61,0000;0,6800;0,2179;0,3301;0,5979;0,2669
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;28,0000;18,0000;343,0000;50,0000;0,6087;0,3590;0,4516;0,6546;0,3683
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;12,0000;7,0000;354,0000;66,0000;0,6316;0,1538;0,2474;0,8846;0,1911
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;36,0000;25,0000;336,0000;42,0000;0,5902;0,4615;0,5180;0,8624;0,4289
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;76,0000;152,0000;209,0000;2,0000;0,3333;0,9744;0,4967;0,8651;0,3155
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;76,0000;138,0000;223,0000;2,0000;0,3551;0,9744;0,5205;0,8933;0,3517
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;31,0000;21,0000;340,0000;47,0000;0,5962;0,3974;0,4769;0,6696;0,3903
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;42,0000;36,0000;325,0000;36,0000;0,5385;0,5385;0,5385;0,7194;0,4387
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;68,0000;83,0000;278,0000;10,0000;0,4503;0,8718;0,5939;0,8649;0,4696
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;60,0000;102,0000;259,0000;18,0000;0,3704;0,7692;0,5000;0,8490;0,3422
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;72,0000;89,0000;272,0000;6,0000;0,4472;0,9231;0,6025;0,8876;0,4774
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;72,0000;100,0000;261,0000;6,0000;0,4186;0,9231;0,5760;0,8965;0,4388
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;7,0000;354,0000;62,0000;0,6957;0,2051;0,3168;0,5929;0,2567
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;25,0000;15,0000;346,0000;53,0000;0,6250;0,3205;0,4237;0,6395;0,3448
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;17,0000;8,0000;353,0000;61,0000;0,6800;0,2179;0,3301;0,8877;0,2669
BOOKKEEPER;6;20,51;17,77;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;44,0000;35,0000;326,0000;34,0000;0,5570;0,5641;0,5605;0,8920;0,4648
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;25,0000;30,0000;331,0000;53,0000;0,4545;0,3205;0,3759;0,7406;0,2684
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;30,0000;28,0000;333,0000;48,0000;0,5172;0,3846;0,4412;0,8262;0,3414
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;23,0000;28,0000;333,0000;55,0000;0,4510;0,2949;0,3566;0,6087;0,2514
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;29,0000;28,0000;333,0000;49,0000;0,5088;0,3718;0,4296;0,6471;0,3289
