Version,Version Name,File Name,size,LOC Touched,NR,Atuthors Number,Churn,AVG Churn,MAX Churn,ChangeSetSize,MAX ChangeSetSize,AVG ChangeSetSize,Age,Defective
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,306,2,1,3,0,0,0,2,2,2,62,true
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,4,0,0,1,0,0,0,0,0,0,54,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,5,0,0,1,0,0,0,0,0,0,47,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,395,0,0,1,0,0,0,0,0,0,48,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,7,0,0,1,0,0,0,0,0,0,46,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,26,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,6,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,116,2,1,3,0,0,0,1,1,1,43,true
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,719,15,1,3,7,7,7,3,3,3,47,true
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,10,0,0,1,0,0,0,0,0,0,54,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,136,0,0,2,0,0,0,0,0,0,54,false
3,release-4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,122,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,36,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,41,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,8,0,0,1,0,0,0,0,0,0,47,false
3,release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,87,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,51,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,84,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,5,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,6,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,121,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,67,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,41,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,133,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,24,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,28,0,0,1,0,0,0,0,0,0,64,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,61,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,10,0,0,1,0,0,0,0,0,0,41,false
3,release-4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,18,18,1,1,18,18,18,2,2,2,0,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,40,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,17,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,11,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,109,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,22,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,9,0,0,1,0,0,0,0,0,0,49,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,7,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,37,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,55,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,90,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,10,0,0,1,0,0,0,0,0,0,54,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,29,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,10,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,10,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,10,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,20,0,0,4,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,39,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,270,1,1,3,1,1,1,3,3,3,46,false
3,release-4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,27,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,34,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,24,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,29,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,22,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,4,0,0,1,0,0,0,0,0,0,46,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,93,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,31,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,6,0,0,1,0,0,0,0,0,0,64,false
3,release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,227,0,0,1,0,0,0,0,0,0,48,true
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,74,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,27,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,18,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,47,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,17,0,0,1,0,0,0,0,0,0,47,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,106,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,13,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,15,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,14,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,39,0,0,1,0,0,0,0,0,0,47,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,43,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,78,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,104,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,37,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,30,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,168,0,0,1,0,0,0,0,0,0,48,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,4,0,0,1,0,0,0,0,0,0,56,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,15,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,4,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,5,0,0,2,0,0,0,0,0,0,54,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,264,5,1,3,5,5,5,3,3,3,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,62,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,18,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,29,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,34,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,69,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,22,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,77,0,0,3,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,25,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,4,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,6,0,0,2,0,0,0,0,0,0,97,false
3,release-4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,7,0,0,1,0,0,0,0,0,0,97,false
3,release-4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,244,2,2,3,0,0,0,5,3,2,64,true
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,10,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,18,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,11,0,0,1,0,0,0,0,0,0,78,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,21,0,0,2,0,0,0,0,0,0,86,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,105,0,0,4,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,170,0,0,1,0,0,0,0,0,0,52,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,10,0,0,1,0,0,0,0,0,0,40,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,240,0,0,2,0,0,0,0,0,0,60,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,68,0,0,4,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,20,0,0,1,0,0,0,0,0,0,67,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,21,0,0,1,0,0,0,0,0,0,66,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,29,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,79,79,2,1,79,39,41,5,3,2,14,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,63,0,0,4,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,30,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,540,129,3,4,31,10,17,14,10,4,129,true
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,32,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,13,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,20,0,0,1,0,0,0,0,0,0,46,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,66,7,1,1,1,1,1,9,9,9,46,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,4,0,0,1,0,0,0,0,0,0,79,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,137,0,0,4,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,7,0,0,1,0,0,0,0,0,0,38,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,6,0,0,1,0,0,0,0,0,0,67,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,32,0,0,1,0,0,0,0,0,0,46,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,350,72,4,4,40,10,22,27,16,6,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,241,0,0,2,0,0,0,0,0,0,60,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,24,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,335,0,0,1,0,0,0,0,0,0,85,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,42,0,0,3,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,35,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,7,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,73,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,34,0,0,2,0,0,0,0,0,0,110,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,25,0,0,1,0,0,0,0,0,0,58,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,6,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,163,0,0,2,0,0,0,0,0,0,57,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,9,0,0,1,0,0,0,0,0,0,56,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,14,0,0,2,0,0,0,0,0,0,61,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,895,93,6,4,-7,-1,12,41,16,6,129,true
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,460,66,3,3,64,21,50,17,12,5,99,true
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,235,43,1,2,43,43,43,3,3,3,38,true
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,275,44,2,4,38,19,35,10,7,5,129,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,76,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,10,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,13,0,0,3,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,51,0,0,3,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,331,89,4,3,25,6,20,24,9,6,94,true
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,4,0,0,1,0,0,0,0,0,0,86,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,5,0,0,1,0,0,0,0,0,0,79,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,395,0,0,1,0,0,0,0,0,0,80,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,195,1,1,4,1,1,1,16,16,16,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,592,66,4,4,28,7,15,19,10,4,129,true
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,7,0,0,1,0,0,0,0,0,0,78,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,366,6,2,3,2,1,1,13,10,6,75,true
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,306,127,1,3,125,125,125,7,7,7,81,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,57,25,1,2,-3,-3,0,9,9,9,40,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,462,9,2,3,-1,0,1,21,16,10,58,true
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,26,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,407,66,3,1,8,2,13,22,12,7,57,true
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,6,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,250,53,1,3,45,45,45,4,4,4,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,201,21,2,2,-15,-7,0,28,16,14,57,true
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,112,14,1,3,-4,-4,0,7,7,7,75,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,718,41,5,3,-1,0,3,17,10,3,79,true
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,10,0,0,1,0,0,0,0,0,0,86,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,136,0,0,2,0,0,0,0,0,0,86,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,303,2,1,2,0,0,0,16,16,16,38,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,397,22,4,4,16,4,6,21,16,5,129,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,122,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,36,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,41,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,8,0,0,1,0,0,0,0,0,0,79,false
4,release-4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,87,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,141,23,1,3,23,23,23,2,2,2,49,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,51,0,0,3,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,84,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,181,4,1,2,-2,-2,0,2,2,2,58,true
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,437,33,2,3,31,15,31,28,16,14,57,true
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,5,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,6,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,121,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,67,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,142,144,2,2,142,71,109,2,2,1,14,true
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,41,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,133,0,0,3,0,0,0,0,0,0,129,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,212,91,2,3,79,39,47,12,9,6,77,true
4,release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,24,0,0,1,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,28,0,0,1,0,0,0,0,0,0,96,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,53,3,1,2,1,1,1,9,9,9,77,false
4,release-4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,4,4,1,1,4,4,4,12,12,12,6,true
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,61,0,0,2,0,0,0,0,0,0,129,false
4,release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,10,0,0,1,0,0,0,0,0,0,73,false
4,release-4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,18,0,0,1,0,0,0,0,0,0,32,false
